r.time,r.userid,r.advertiserid,r.orderid,r.lineitemid,r.creativeid,r.creativeversion,r.creativesize,r.adunitid,r.customtargeting,r.domain,r.countryid,r.country,r.regionid,r.region,r.metroid,r.metro,r.cityid,r.city,r.postalcodeid,r.postalcode,r.browserid,r.browser,r.osid,r.os,r.osversion,r.bandwidthid,r.bandwidth,r.timeusec,r.audiencesegmentids,r.product,r.requestedadunitsizes,r.bandwidthgroupid,r.mobiledevice,r.mobilecapability,r.mobilecarrier,r.iscompanion,r.targetedcustomcriteria,r.devicecategory,r.isinterstitial,r.year,r.month,r.date,datestring,unixtimestamp
2018-11-11-00:57:37,m_btxcGCiWjwlbBSQSsAUw,0,0,0,0,0,,104335617,pos=exclusions;ed=us;mnr=f;pgtyp=espnfrontpage;prof=l;sp=espn;swid=c92940fd-a5ad-48f7-c8ea-d0f50832c2f4,balticservers.eu,2440,Lithuania,9062300,Kaunas County,0,,0,,0,,500072,Google Chrome Any.Any,501006,Linux,,502017,adsl-8mbps,1541915857,,Ad Server,1x2,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541897857
2018-11-11-00:39:22,,0,0,0,0,0,,111457977,pos=exclusions;ed=us;espn_yxbk=8s%2fvbk%2fn99oo%2bk5q;lssegs=_abd_;lssegs=_bd7_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_avv_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_acl_;lssegs=_bcq_;lssegs=_a5k_;lssegs=_bga_;lssegs=_bgl_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_awn_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bgz_;lssegs=_bmv_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_a38_;lssegs=_beu_;lssegs=_a6f_;lssegs=_boz_;lssegs=_box_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6m_;lssegs=_bls_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bey_;lssegs=_bfe_;lssegs=_be5_;mnr=f;pgtyp=game;prof=s;sp=cfb;swid=9232b73b-6c3b-4a9c-b227-9a31da4db0cd,comcast.net,2840,United States,21176,Texas,200618,Houston TX,1026515,Katy,9027758,77449,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_1,502012,wifi,1541914762,,Ad Server,1x2,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896762
2018-11-11-00:02:52,eKpLuG-DI4ULxettC2RxPA,0,0,0,0,0,,21618955929,pos=exclusions;col=sreshth_shah_in_chennai;col=chennai_sreshth_shah_in;ed=au;kvpt=story;kvseriesid=18902;kvsite=westindiesinindia201819;kvstoryid=25231514;league=18902;league=200;mnr=f;objid=25231514;pgtyp=story;prof=s;sp=cricinfomobile;swid={8eda54c7-ada1-4bc5-83e0-b798ef202eb8};tm=4,bigpond.net.au,2036,Australia,20038,South Australia,0,,1000422,Adelaide,9070836,5073,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_11_4,502012,wifi,1541912572,,Ad Server,1x2,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894572
2018-11-11-00:57:37,,0,0,0,0,0,,122885577,pos=exclusions;ed=us;lssegs=_abn_;lssegs=_bdz_;lssegs=_bn3_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_acc_;lssegs=_bcw_;lssegs=_bpw_;lssegs=_br2_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_a30_;lssegs=_ber_;lssegs=_a6g_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6m_;lssegs=_blt_;lssegs=_avv_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blk_;lssegs=_aym_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgo_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blo_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bey_;lssegs=_be5_;lssegs=_bfd_;lssegs=_bfh_;mnr=f;pgtyp=boxscore;prof=s;ref=espn;sp=nba;swid=4abe8abe-5457-4f3b-cfa6-326d852c1ed0,comcast.net,2840,United States,21180,Washington,200819,Seattle-Tacoma WA,9052397,Martha Lake,0,,500072,Google Chrome Any.Any,501013,Android,Android_7_0,502012,wifi,1541915857,,Ad Server,1x2,6,h918_from_LG,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897857
2018-11-11-00:02:52,,23985057,185745537,123272817,74946025257,1,1x1,21755370946,pos=outofpage;ed=us;lang=en;league=nba;lssegs=_awa_;lssegs=_bbj_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a54_;lssegs=_blm_;lssegs=_a37_;lssegs=_beu_;lssegs=_a6f_;lssegs=_box_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6k_;lssegs=_blu_;lssegs=_abn_;lssegs=_bdz_;lssegs=_bn3_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a48_;lssegs=_blc_;lssegs=_acg_;lssegs=_bce_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_awu_;lssegs=_ba2_;lssegs=_a58_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_bfa_;lssegs=_be2_;lssegs=_bey_;lssegs=_bfi_;lssegs=_bfe_;lssegs=_be4_;mnr=f;pgtyp=standings;prof=s;sp=nba;swid=bc9d2338-5fd6-4e98-b4f3-4be15ed3ddd2,ptd.net,2840,United States,21171,Pennsylvania,200504,Philadelphia PA,1025095,Mohnton,9007427,19540,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502012,wifi,1541912572,,Ad Server,1x1,6,xt1789-05_from_Motorola,Phone calls,,false,prof=s,Smartphone,true,2018,11,11,2018-11-11 00:00:00,1541894572
2018-11-11-00:15:02,,0,0,0,0,0,,106647897,pos=exclusions;ed=us;lang=en;league=nfl;lssegs=_aw7_;lssegs=_a88_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bha_;lssegs=_bmv_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6c_;lssegs=_blq_;lssegs=_awg_;lssegs=_bbs_;lssegs=_bf1_;lssegs=_bgn_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a54_;lssegs=_blm_;lssegs=_a4c_;lssegs=_bet_;lssegs=_a6g_;lssegs=_box_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6k_;lssegs=_blt_;lssegs=_ac0_;lssegs=_bb7_;lssegs=_bpw_;lssegs=_br2_;lssegs=_br1_;lssegs=_a5o_;lssegs=_abc_;lssegs=_bd2_;lssegs=_bnl_;lssegs=_bo3_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_blc_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_bfi_;lssegs=_bey_;lssegs=_be1_;mnr=f;pgtyp=standings;prof=s;sp=nfl;swid={5220d81c-4041-482a-a0d8-1c4041e82acf},,2840,United States,21143,Georgia,200524,Atlanta GA,1015254,Atlanta,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541913302,,Ad Server,1x2,7,sm-g930t_from_Samsung,Phone calls,T-Mobile in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895302
2018-11-11-00:15:02,nF2uyXhOtrCrfUezlw-5Qw,0,0,0,0,0,,122642697,pos=exclusions;ed=us;mnr=f;pgtyp=playbyplay;prof=s;ref=espn;sp=nba;swid=ba93f9a5-583d-46f2-c68f-b9437daa5ec4,,2608,Philippines,20835,Metro Manila,0,,1011169,Makati,0,,500072,Google Chrome Any.Any,501013,Android,Android_5_1,502013,carrier,1541913302,,Ad Server,1x2,7,a51w_from_Karbonn,Phone calls,Globe in PH,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895302
2018-11-11-00:15:03,hQcdC2vxSBtYXaEpAo0sfw,24536697,496005417,251100417,138212092757,1,300x600,349196577,kvpos=top;pos=incontent;ed=bd;kvpt=frontpage;mnr=f;pgtyp=index;prof=xl;sp=cricinfo;swid=24afe0a5-1c33-4221-c2d9-71971a1171cb,hrctech.net,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501011,Microsoft Windows 7,,502002,cable,1541913303,155643|156123|398163|401283|403443|418083|418203|418323|418443|418923|453963|1603563|1633923|3994803|4022643|4043643|4077483|4078683|5163123|125131203|125131323|125132043|439923531|541971089,Ad Server,300x250|300x600,4,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895303
2018-11-11-00:27:13,6D_1YLDfTL1jnt2p8-iR4Q,0,0,0,0,0,,109819377,pos=exclusions;ed=us;espn_yxbk=dvx1vm%2fn999gv%2fbq;lssegs=_awf_;lssegs=_bbl_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_awx_;lssegs=_a9j_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bha_;lssegs=_bmv_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_ac6_;lssegs=_bcs_;lssegs=_a5j_;lssegs=_bnj_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_aa4_;lssegs=_bd6_;lssegs=_bn0_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;lssegs=_bfa_;lssegs=_bez_;mnr=f;pgtyp=game;prof=s;sp=nfl;swid=21d2b92b-19a2-4f4d-cfc8-d4cb5b17eb14,mycingular.net,2840,United States,21137,California,200803,Los Angeles CA,1013962,Los Angeles,9030954,90028,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502012,wifi,1541914033,1966|53116|65116|145683|155643|155883|156123|161763|163563|170043|173883|267483|398163|401283|410043|411843|418083|418323|418443|453963|470883|560163|699556|832405|1520043|1551843|1702563|3994803|4022643|4042083|4043643|4077483|4078683|5012883|5163123,Ad Server,1x2,6,sm-g960u_from_Samsung,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896033
2018-11-11-00:08:58,ROXAYelpHcJTdRQ1haHsHA,0,0,0,0,0,,88733697,pos=exclusions;ed=us;gm=ffl;lang=en;mnr=f;pgn=leagueofficeboardandbrew2018leagueoffice;pgtyp=leagueoffice;prof=m;ref=espn;sp=espn;swid={4873ff0c-1ae0-442d-97e2-60271bbb19d1},sbcglobal.net,2840,United States,21137,California,200803,Los Angeles CA,1013542,Anaheim,9031581,92806,500072,Google Chrome Any.Any,501013,Android,Android_7_1,502012,wifi,1541912938,1966|70396|145683|155643|155883|156123|170043|214276|267723|398163|401283|403443|410043|411843|412083|418083|418443|433803|453963|559203|560163|592083|1513683|1520043|2601777|3994803|4022643|4042083|4043643|4077483|4078683|4777323|4950123|5012883|6727312,Ad Server,1x2,6,sm-t377v_from_Samsung,,,false,,Tablet,false,2018,11,11,2018-11-11 00:00:00,1541894938
2018-11-11-00:08:58,DQL6DmwOO3YJJOXcjzasrA,0,0,0,0,0,,121616097,pos=exclusions;ed=mx;espn_yxbk=pzrbbk%2fn99e%2biu2j;lang=es;mnr=f;pgtyp=schedule;prof=s;sp=soccer;swid=8a5e17f1-a9d1-405f-80b3-18ece60aa5d6,metrored.net.mx,2484,Mexico,20707,Hidalgo,0,,0,,0,,500072,Google Chrome Any.Any,501013,Android,Android_4_2,502012,wifi,1541912938,,Ad Server,1x2,6,4015a_from_Alcatel,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894938
2018-11-11-00:08:58,eAkLqpiEiqXhGzBuGTUEGw,0,0,0,0,0,,104335617,pos=exclusions;ed=us;lssegs=_av3_;lssegs=_bbl_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_bll_;lssegs=_abg_;lssegs=_bd2_;lssegs=_a45_;lssegs=_a43_;lssegs=_bfx_;lssegs=_bgj_;lssegs=_bjn_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_bld_;lssegs=_ays_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgz_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_aez_;lssegs=_bdv_;lssegs=_a5j_;lssegs=_bfz_;lssegs=_bgw_;lssegs=_bn4_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_a37_;lssegs=_beu_;lssegs=_a6f_;lssegs=_box_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_bfa_;lssegs=_be1_;mnr=f;pgtyp=espnfrontpage;prof=xl;sp=espn;swid=6518f06d-1efc-4cd8-cc8b-f1c24ee6bc4a,verizon.net,2840,United States,21171,Pennsylvania,200504,Philadelphia PA,1025392,West Chester,9007366,19382,500153,Microsoft Edge Any.Any,501032,Microsoft Windows 10,,502020,adsl2plus-24mbps,1541912938,70396|155883|398163|403443|559563|1513683|1633923|3978123|3994803|4042083|4043643|4078683|4460678|196997643|196997883|438584786|669699769|677825848,Ad Server,1x2,5,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541894938
2018-11-11-00:51:33,Nvncy8YH_a9lo29-NYaZkw,0,0,0,0,0,,104335857,pos=exclusions;ed=us;mnr=f;pgtyp=scoreboard;prof=s;ref=espn;sp=nba;swid=4f1e785e-843c-409a-c0cd-7f8da76fd199,telefonica.de,2276,Germany,20226,Berlin,0,,1003854,Berlin,9043115,13353,500072,Google Chrome Any.Any,501013,Android,Android_7_0,502012,wifi,1541915493,,Ad Server,1x2,6,can-l11_from_HUAWEI,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897493
2018-11-11-00:57:38,Px_q_cEnhwrEWvosL_z7GQ,0,0,0,0,0,,21752219481,pos=presbyheader;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=0d3bd89b-3156-46e6-c6c5-14c711bc1b66,,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500015,Firefox Other.Other,501032,Microsoft Windows 10,,502018,adsl2-12mbps,1541915858,,Ad Server,125x65,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541897858
2018-11-11-00:02:53,tRbBVdIcVhbHxAdWkPJQkw,4641891970,2421888232,4849047259,138249864215,1,320x50,122630697,pos=banner;ed=us;espn_yxbk=hp6ymk%2fn99ea21nj;espnapp=webview;mnr=f;pgtyp=game;prof=s;sp=cbb;swid=0255fb48-d144-41f7-a4ad-96f477795fb1,charter.com,2840,United States,21137,California,200803,Los Angeles CA,1014072,Norwalk,9031062,90650,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_1,502012,wifi,1541912573,155643|337203|398163|559563|1633923|3994803|4043643|4059003|19463163|383855056|383855071|397759105|432560417|432560441|438586727|489447341|493569479|500926586|500926589|506805890|506805998|509895657|650392679|669699769|669765943|677825848,Ad Server,320x50,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894573
2018-11-11-00:15:03,BaoekkFJ5tie7mBzbDSFRQ,4641891970,2421888232,4849908458,138250091788,1,300x250,21687682180,lang=en;lssegs=_avv_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_abc_;lssegs=_bd2_;lssegs=_bnl_;lssegs=_bo3_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_ad6_;lssegs=_bb7_;lssegs=_bnj_;lssegs=_bn4_;lssegs=_bpw_;lssegs=_br2_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_axw_;lssegs=_a9g_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bgo_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blp_;lssegs=_a36_;lssegs=_bet_;lssegs=_bos_;lssegs=_box_;lssegs=_br9_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6m_;lssegs=_bls_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_be2_;lssegs=_be6_;lssegs=_bey_;lssegs=_bfg_;pos=2;rdid=1104645f-592e-4148-890f-dcd4eeb995e3;seg=2330;seg=2328;seg=2045;seg=888;seg=1107;seg=1931;seg=1911;seg=2010;seg=72;seg=2269;seg=825;seg=0;seg=2017;seg=2387;swid=482614d9-38fe-44c0-ac6b-bcfd6d68cc07;vr=6.3.0,suddenlink.net,2840,United States,21151,Louisiana,200643,Lake Charles LA,1018011,Lake Charles,9025296,70615,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541913303,267483|398163|401283|418923|453963|592083|1633923|3994803|4022643|4043643|4059003|4098603|5619445|10259163|22354690|91170250|108469450|108605650|108608410|108610930|108613210|108622450|125131803|142358043|398290896|489447341|493569479|495858541|499905420|500926586|500926589|506805890|506805998|509895657|558545110,Ad Server,300x250,6,iphone91_from_Apple,Phone calls,,false,lang=en,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895303
2018-11-11-00:15:03,,0,0,0,0,0,,104335617,pos=wallpaper;ed=us;espn_yxbk=qe56jdux99ybdtcq;lssegs=_a3w_;lssegs=_bes_;lssegs=_a6g_;lssegs=_boz_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6k_;lssegs=_avs_;lssegs=_bbr_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a54_;lssegs=_aym_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgo_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6c_;lssegs=_aer_;lssegs=_bcc_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5o_;lssegs=_aa7_;lssegs=_bd0_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a48_;lssegs=_bfa_;lssegs=_bex_;mnr=f;pgtyp=espnfrontpage;prof=xl;ref=espn;sp=espn;swid={7fe447bd-edaa-463d-b52d-f8f1acc9300f},,2840,United States,21182,Wisconsin,200617,Milwaukee WI,1028157,Pleasant Prairie,9018805,53158,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502000,?,1541913303,,Ad Server,1680x1050,1,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895303
2018-11-11-00:45:28,JpPQJ1ZVshEt-WyG9O4hLg,0,0,0,0,0,,104359497,pos=exclusions;ed=us;espn_yxbk=f0cjbm%2fn999qt1oq;lssegs=_aa5_;lssegs=_bdz_;lssegs=_bn3_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_acl_;lssegs=_bcq_;lssegs=_a5k_;lssegs=_bga_;lssegs=_bgl_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_bli_;lssegs=_awc_;lssegs=_bbt_;lssegs=_a5z_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bnd_;lssegs=_br5_;lssegs=_a56_;lssegs=_blm_;lssegs=_awu_;lssegs=_ba2_;lssegs=_a58_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bey_;lssegs=_bfe_;mnr=f;pgtyp=index;prof=s;ref=espn;sp=nba;swid=40488ed5-72de-4cfb-cc1e-c9cfe1ee5cbf,,2840,United States,21176,Texas,200618,Houston TX,1026481,Houston,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_1,502013,carrier,1541915128,108467650|474307966|474307972|474308461|474308746|477235833|489447341|500926586|500926589|507050032|509895264|509895657|585916448|669699769|669765943|677825848,Ad Server,1x2,7,,Phone calls,T-Mobile in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897128
2018-11-11-00:21:08,wrMboUiXqJFK-zG7r_bkZQ,4641891970,2421888232,4849908458,138250091674,1,320x50,21687682180,lang=en;lssegs=_abi_;lssegs=_bd0_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_av7_;lssegs=_bbs_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_acg_;lssegs=_bce_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_blh_;lssegs=_axq_;lssegs=_a8a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blp_;lssegs=_a4a_;lssegs=_ber_;lssegs=_br9_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bfe_;lssegs=_be6_;lssegs=_bex_;lssegs=_bfg_;pos=0;rdid=a17840b0-bc8b-47a0-ad83-7e77cb339b9e;seg=2026;seg=2135;seg=2304;seg=2109;seg=1922;seg=1945;seg=1107;seg=1931;seg=1921;seg=2058;seg=2134;seg=822;seg=2083;seg=2269;seg=1248;seg=0;seg=688;seg=2301;seg=2328;swid={856d5efa-7b18-452a-ad5e-fa7b18652af6};vr=6.3.0,myvzw.com,2840,United States,21164,New Jersey,200501,New York NY,9052923,Stafford Township,0,,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502013,carrier,1541913668,560163|26292850|33892690|91169890|108608410|108615490|108618250|119887450|489447341|493569479|495858541|499905420|500926586|500926589|509895657|648104348|669765943|677825848,Ad Server,320x50,7,iphone91_from_Apple,Phone calls,Verizon in US,false,lang=en,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895668
2018-11-11-00:27:13,1ujKeyJZtvdGyn3osJeeIg,24580737,2412993825,4835464949,138247702229,1,970x66,21731158275,kvpos=top;pos=banner;ed=in;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=l;sp=cricinfo;swid=b819928d-c149-4122-c1c4-995b135ea806,vodafone.in,2356,India,20472,West Bengal,0,,1007828,Kolkata,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502002,cable,1541914033,,Ad Server,970x66|970x250,4,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541896033
2018-11-11-00:39:23,R9rvnOYEcpPBXwKPPLzS9Q,24536697,496005417,251100417,107707772697,1,300x250,21618817081,kvpos=top;pos=incontent;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=cb360981-5933-4af4-cafc-30f8bf512b15,,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501011,Microsoft Windows 7,,502017,adsl-8mbps,1541914763,156123|398163|401283|403443|4043643|4059003|125132043,Ad Server,300x250|300x600,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541896763
2018-11-11-00:27:13,5t3fyu4c0QHbxM0hp9aoCw,0,0,0,0,0,,104335617,pos=exclusions;ed=us;espn_yxbk=gtoami%2fn99eya7jq;lssegs=_awh_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgn_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_adw_;lssegs=_bcc_;lssegs=_br2_;lssegs=_bpq_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_abu_;lssegs=_bd6_;lssegs=_a45_;lssegs=_a65_;lssegs=_a44_;lssegs=_bf8_;lssegs=_bgj_;lssegs=_bjk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;lssegs=_a4f_;lssegs=_beu_;lssegs=_box_;lssegs=_bos_;lssegs=_br9_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;mnr=f;pgtyp=espnfrontpage;prof=s;sp=espn,mycingular.net,2840,United States,21140,District of Columbia,200511,Washington DC (Hagerstown MD),1014895,Washington,9007532,20008,500072,Google Chrome Any.Any,501013,Android,Android_8_1,502012,wifi,1541914033,1966|65116|70396|155643|155883|156123|214276|267483|398163|401283|403443|418083|418323|418443|453963|470883|559443|1520043|1551843|1603563|1702563|3978123|3994803|4022643|4042083|4043643|4078683|4460678|4679043|4777323|5012883|5163123|5553685|5870763|8100925,Ad Server,1x2,6,,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896033
